TransactionID,CustomerID,CreditAgreementID,TransactionDate,TransactionAmount,TransactionTypeID
15135,1132,1132,2023-12-30,65437,4
15136,1132,1132,2023-12-30,5285,4
15137,1133,1133,2023-12-26,20743,2
15138,1133,1133,2023-12-28,24888,4
15139,1133,1133,2023-12-30,14301,2
15140,1133,1133,2023-12-30,75912,4
15141,1133,1133,2023-12-30,220045,1
15142,1133,1133,2023-12-30,32275,4
15143,1133,1133,2023-12-30,37656,2
15144,1133,1133,2023-12-30,32019,3
15145,1133,1133,2023-12-30,71470,2
15146,1133,1133,2023-12-30,89392,4
15147,1133,1133,2023-12-30,47858,3
15148,1133,1133,2023-12-30,101792,1
15149,1133,1133,2023-12-30,95448,2
15150,1133,1133,2023-12-30,61025,2
15151,1133,1133,2023-12-30,26379,1
15152,1133,1133,2023-12-30,13122,2
15153,1133,1133,2023-12-30,13047,4
15154,1133,1133,2023-12-30,210,3
15155,1134,1134,2023-08-01,91447,2
15156,1134,1134,2023-12-20,234638,1
15157,1134,1134,2023-12-27,69849,3
15158,1134,1134,2023-12-27,156243,1
15159,1134,1134,2023-12-29,44983,4
15160,1134,1134,2023-12-29,60081,3
15161,1134,1134,2023-12-30,117717,1
15162,1135,1135,2023-08-06,72838,2
15163,1135,1135,2023-11-21,95090,3
15164,1135,1135,2023-12-16,55706,2
15165,1135,1135,2023-12-24,382245,1
15166,1135,1135,2023-12-25,271480,1
15167,1135,1135,2023-12-29,21294,4
15168,1135,1135,2023-12-29,55454,2
15169,1135,1135,2023-12-30,858283,1
15170,1135,1135,2023-12-30,58855,2
15171,1135,1135,2023-12-30,935181,1
15172,1135,1135,2023-12-30,354762,1
15173,1135,1135,2023-12-30,70931,2
15174,1135,1135,2023-12-30,27501,3
15175,1135,1135,2023-12-30,95689,1
15176,1135,1135,2023-12-30,435026,1
15177,1135,1135,2023-12-30,29204,3
15178,1135,1135,2023-12-30,83688,4
15179,1135,1135,2023-12-30,43123,2
15180,1135,1135,2023-12-30,440899,1
15181,1135,1135,2023-12-30,81740,3
15182,1135,1135,2023-12-30,76490,4
15183,1135,1135,2023-12-30,313111,1
15184,1135,1135,2023-12-30,69933,2
15185,1135,1135,2023-12-30,84039,3
15186,1135,1135,2023-12-30,98473,3
15187,1135,1135,2023-12-30,70476,2
15188,1135,1135,2023-12-30,24612,2
15189,1135,1135,2023-12-30,56561,4
15190,1135,1135,2023-12-30,171621,1
15191,1135,1135,2023-12-30,68417,3
15192,1135,1135,2023-12-30,97724,4
15193,1135,1135,2023-12-30,11057,3
15194,1135,1135,2023-12-30,13931,4
15195,1135,1135,2023-12-30,13823,4
15196,1135,1135,2023-12-30,16968,1
15197,1135,1135,2023-12-30,16968,1
15198,1136,1136,2023-11-14,520871,1
15199,1136,1136,2023-12-05,37404,4
15200,1136,1136,2023-12-18,49060,3
15201,1136,1136,2023-12-27,514344,1
15202,1136,1136,2023-12-29,85600,3
15203,1136,1136,2023-12-30,112683,1
15204,1137,1137,2023-12-07,66679,4
15205,1137,1137,2023-12-15,42411,2
15206,1137,1137,2023-12-23,36027,2
15207,1137,1137,2023-12-29,59407,2
15208,1137,1137,2023-12-29,53452,2
15209,1137,1137,2023-12-29,161597,1
15210,1137,1137,2023-12-29,13224,4
15211,1137,1137,2023-12-30,735986,1
15212,1137,1137,2023-12-30,88766,2
15213,1137,1137,2023-12-30,59996,2
15214,1137,1137,2023-12-30,70851,2
15215,1137,1137,2023-12-30,512476,1
15216,1137,1137,2023-12-30,43924,3
15217,1137,1137,2023-12-30,57205,1
15218,1137,1137,2023-12-30,37438,3
15219,1137,1137,2023-12-30,402797,1
15220,1137,1137,2023-12-30,62290,4
15221,1137,1137,2023-12-30,141128,1
15222,1137,1137,2023-12-30,21672,2
15223,1137,1137,2023-12-30,95010,2
15224,1137,1137,2023-12-30,23108,4
15225,1137,1137,2023-12-30,16825,4
15226,1137,1137,2023-12-30,51811,3
15227,1137,1137,2023-12-30,62507,3
15228,1137,1137,2023-12-30,33030,2
15229,1137,1137,2023-12-30,89787,2
15230,1137,1137,2023-12-30,31064,3
15231,1137,1137,2023-12-30,23794,1
15232,1137,1137,2023-12-30,17609,4
15233,1138,1138,2023-08-20,24401,2
15234,1138,1138,2023-12-27,652587,1
15235,1138,1138,2023-12-27,730516,1
15236,1138,1138,2023-12-30,339895,1
15237,1138,1138,2023-12-30,64587,1
15238,1138,1138,2023-12-30,299654,1
15239,1139,1139,2023-02-18,70824,3
15240,1139,1139,2023-11-22,160707,1
15241,1139,1139,2023-12-23,25455,3
15242,1139,1139,2023-12-24,15247,3
15243,1139,1139,2023-12-27,76104,2
15244,1139,1139,2023-12-27,169453,1
15245,1139,1139,2023-12-30,38469,2
15246,1139,1139,2023-12-30,12636,2
15247,1139,1139,2023-12-30,91148,4
15248,1139,1139,2023-12-30,71149,4
15249,1139,1139,2023-12-30,77494,3
15250,1139,1139,2023-12-30,83748,4
15251,1139,1139,2023-12-30,89984,2
15252,1139,1139,2023-12-30,81439,2
15253,1139,1139,2023-12-30,19317,3
15254,1139,1139,2023-12-30,32321,4
15255,1139,1139,2023-12-30,242896,1
15256,1139,1139,2023-12-30,281835,1
15257,1139,1139,2023-12-30,16338,4
15258,1139,1139,2023-12-30,71980,3
15259,1139,1139,2023-12-30,87263,4
15260,1139,1139,2023-12-30,55121,1
15261,1139,1139,2023-12-30,85073,4
15262,1139,1139,2023-12-30,78875,4
15263,1139,1139,2023-12-30,11186,1
15264,1139,1139,2023-12-30,10788,2
15265,1139,1139,2023-12-30,398,1
15266,1139,1139,2023-12-30,398,2
15267,1140,1140,2022-10-16,77615,4
15268,1140,1140,2023-06-06,449173,1
15269,1140,1140,2023-08-04,11013,2
15270,1140,1140,2023-12-12,21523,4
15271,1140,1140,2023-12-21,69211,3
15272,1140,1140,2023-12-26,93525,1
15273,1140,1140,2023-12-28,338753,1
15274,1140,1140,2023-12-28,28618,3
15275,1140,1140,2023-12-28,25346,4
15276,1141,1141,2023-01-13,39258,4
15277,1141,1141,2023-03-19,94409,4
15278,1141,1141,2023-05-28,70719,3
15279,1141,1141,2023-07-05,161134,1
15280,1141,1141,2023-08-19,16071,2
15281,1141,1141,2023-12-25,95953,4
15282,1141,1141,2023-12-27,91839,3
15283,1141,1141,2023-12-28,63837,3
15284,1141,1141,2023-12-30,74461,3
15285,1141,1141,2023-12-30,343588,1
15286,1141,1141,2023-12-30,96696,4
15287,1141,1141,2023-12-30,85474,2
15288,1141,1141,2023-12-30,52707,4
15289,1141,1141,2023-12-30,142478,1
15290,1141,1141,2023-12-30,58418,2
15291,1142,1142,2023-04-28,61435,4
15292,1142,1142,2023-06-05,57839,4
15293,1142,1142,2023-11-11,25432,4
15294,1142,1142,2023-12-20,46287,2
15295,1142,1142,2023-12-23,208350,1
15296,1142,1142,2023-12-26,46743,2
15297,1142,1142,2023-12-27,101693,1
15298,1142,1142,2023-12-28,15672,3
15299,1142,1142,2023-12-30,37185,3
15300,1142,1142,2023-12-30,19366,2
15301,1142,1142,2023-12-30,32861,4
15302,1143,1143,2023-12-02,84250,4
15303,1143,1143,2023-12-27,83598,3
15304,1143,1143,2023-12-29,86983,2
15305,1143,1143,2023-12-30,14722,4
15306,1143,1143,2023-12-30,27537,3
15307,1143,1143,2023-12-30,156835,1
15308,1143,1143,2023-12-30,144924,1
15309,1143,1143,2023-12-30,105424,1
15310,1143,1143,2023-12-30,103708,1
15311,1143,1143,2023-12-30,79199,2
15312,1143,1143,2023-12-30,21101,4
15313,1143,1143,2023-12-30,59521,1
15314,1143,1143,2023-12-30,36181,2
15315,1143,1143,2023-12-30,11529,4
15316,1143,1143,2023-12-30,55083,1
15317,1143,1143,2023-12-30,17373,2
15318,1143,1143,2023-12-30,34216,2
15319,1143,1143,2023-12-30,4065,2
15320,1144,1144,2023-07-31,31674,2
15321,1144,1144,2023-12-18,45037,3
15322,1144,1144,2023-12-30,74435,2
15323,1144,1144,2023-12-30,18014,2
15324,1144,1144,2023-12-30,43318,3
15325,1144,1144,2023-12-30,53647,3
15326,1144,1144,2023-12-30,23890,4
15327,1144,1144,2023-12-30,64225,2
15328,1145,1145,2022-11-02,1165022,1
15329,1145,1145,2023-01-23,98293,4
15330,1145,1145,2023-12-15,40641,2
15331,1145,1145,2023-12-27,78532,4
15332,1145,1145,2023-12-30,177402,1
15333,1145,1145,2023-12-30,71113,2
15334,1145,1145,2023-12-30,85421,4
15335,1145,1145,2023-12-30,971962,1
15336,1145,1145,2023-12-30,18930,2
15337,1145,1145,2023-12-30,25218,3
15338,1145,1145,2023-12-30,22366,4
15339,1146,1146,2023-08-18,54675,3
15340,1146,1146,2023-12-07,54235,3
15341,1146,1146,2023-12-13,92026,4
15342,1146,1146,2023-12-30,87809,4
15343,1146,1146,2023-12-30,701403,1
15344,1146,1146,2023-12-30,45678,3
15345,1146,1146,2023-12-30,50394,2
15346,1146,1146,2023-12-30,79547,2
15347,1146,1146,2023-12-30,20791,2
15348,1146,1146,2023-12-30,793870,1
15349,1146,1146,2023-12-30,19608,4
15350,1146,1146,2023-12-30,24905,2
15351,1146,1146,2023-12-30,25573,4
15352,1146,1146,2023-12-30,42089,4
15353,1146,1146,2023-12-30,87267,4
15354,1146,1146,2023-12-30,64037,2
15355,1146,1146,2023-12-30,96481,3
15356,1146,1146,2023-12-30,67519,2
15357,1146,1146,2023-12-30,48447,4
15358,1146,1146,2023-12-30,36502,2
15359,1146,1146,2023-12-30,75453,2
15360,1146,1146,2023-12-30,66174,3
15361,1146,1146,2023-12-30,272241,1
15362,1146,1146,2023-12-30,23974,2
15363,1146,1146,2023-12-30,80945,2
15364,1146,1146,2023-12-30,141660,1
15365,1146,1146,2023-12-30,22252,3
15366,1146,1146,2023-12-30,52770,4
15367,1146,1146,2023-12-30,76402,2
15368,1146,1146,2023-12-30,49591,4
15369,1146,1146,2023-12-30,10434,2
15370,1147,1147,2023-06-18,88817,2
15371,1147,1147,2023-12-21,16170,3
15372,1147,1147,2023-12-26,12857,4
15373,1147,1147,2023-12-29,82435,4
15374,1147,1147,2023-12-29,902528,1
15375,1147,1147,2023-12-29,36509,4
15376,1147,1147,2023-12-30,32678,4
15377,1147,1147,2023-12-30,47885,4
15378,1147,1147,2023-12-30,83152,4
15379,1147,1147,2023-12-30,58365,3
15380,1147,1147,2023-12-30,35235,4
15381,1147,1147,2023-12-30,66902,4
15382,1147,1147,2023-12-30,196434,1
15383,1147,1147,2023-12-30,167760,1
15384,1147,1147,2023-12-30,18678,4
15385,1147,1147,2023-12-30,56319,2
15386,1147,1147,2023-12-30,706738,1
15387,1147,1147,2023-12-30,78718,2
15388,1147,1147,2023-12-30,53966,2
15389,1147,1147,2023-12-30,24524,4
15390,1147,1147,2023-12-30,90182,2
15391,1147,1147,2023-12-30,161139,1
15392,1147,1147,2023-12-30,97663,3
15393,1147,1147,2023-12-30,63266,3
15394,1147,1147,2023-12-30,34843,2
15395,1147,1147,2023-12-30,17548,3
15396,1147,1147,2023-12-30,95612,1
15397,1147,1147,2023-12-30,34803,3
15398,1147,1147,2023-12-30,85477,3
15399,1147,1147,2023-12-30,77129,2
15400,1147,1147,2023-12-30,29374,2
15401,1147,1147,2023-12-30,21812,2
15402,1147,1147,2023-12-30,4874,3
15403,1148,1148,2023-12-22,52377,2
15404,1148,1148,2023-12-29,60909,4
15405,1148,1148,2023-12-29,71986,4
15406,1148,1148,2023-12-30,21158,2
15407,1148,1148,2023-12-30,88725,2
15408,1148,1148,2023-12-30,11733,2
15409,1148,1148,2023-12-30,20574,4
15410,1148,1148,2023-12-30,72163,1
15411,1148,1148,2023-12-30,100922,1
15412,1148,1148,2023-12-30,13832,2
15413,1148,1148,2023-12-30,81162,4
15414,1148,1148,2023-12-30,93558,2
15415,1148,1148,2023-12-30,342502,1
15416,1148,1148,2023-12-30,317654,1
15417,1148,1148,2023-12-30,20169,2
15418,1148,1148,2023-12-30,339773,1
15419,1148,1148,2023-12-30,73823,3
15420,1148,1148,2023-12-30,69463,2
15421,1148,1148,2023-12-30,73632,2
15422,1148,1148,2023-12-30,41671,3
15423,1148,1148,2023-12-30,62343,4
15424,1148,1148,2023-12-30,53522,4
15425,1148,1148,2023-12-30,87955,2
15426,1148,1148,2023-12-30,83679,3
15427,1148,1148,2023-12-30,54054,1
15428,1148,1148,2023-12-30,25913,2
15429,1148,1148,2023-12-30,27333,3
15430,1148,1148,2023-12-30,5716,3
15431,1149,1149,2023-12-08,1247978,1
15432,1149,1149,2023-12-22,1355624,1
15433,1149,1149,2023-12-25,1091291,1
15434,1149,1149,2023-12-26,38387,2
15435,1149,1149,2023-12-26,1261089,1
15436,1149,1149,2023-12-30,27238,3
15437,1149,1149,2023-12-30,52633,2
15438,1149,1149,2023-12-30,82521,3
15439,1149,1149,2023-12-30,29452,3
15440,1149,1149,2023-12-30,77404,3
15441,1149,1149,2023-12-30,31573,4
15442,1149,1149,2023-12-30,97936,4
15443,1149,1149,2023-12-30,560933,1
15444,1149,1149,2023-12-30,78184,2
15445,1149,1149,2023-12-30,198982,1
15446,1149,1149,2023-12-30,67689,4
15447,1149,1149,2023-12-30,62032,3
15448,1149,1149,2023-12-30,68030,3
15449,1149,1149,2023-12-30,46413,3
15450,1149,1149,2023-12-30,41907,2
15451,1149,1149,2023-12-30,85499,4
15452,1149,1149,2023-12-30,14952,3
15453,1149,1149,2023-12-30,66763,2
15454,1149,1149,2023-12-30,251468,1
15455,1149,1149,2023-12-30,45702,2
15456,1149,1149,2023-12-30,81463,3
15457,1149,1149,2023-12-30,43254,2
15458,1149,1149,2023-12-30,12051,4
15459,1149,1149,2023-12-30,61713,2
15460,1149,1149,2023-12-30,438622,1
15461,1149,1149,2023-12-30,46883,3
15462,1149,1149,2023-12-30,277639,1
15463,1149,1149,2023-12-30,384472,1
15464,1149,1149,2023-12-30,50489,3
15465,1149,1149,2023-12-30,57850,4
15466,1149,1149,2023-12-30,81383,2
15467,1149,1149,2023-12-30,94350,2
15468,1150,1150,2023-09-08,98321,2
15469,1150,1150,2023-12-12,284334,1
15470,1150,1150,2023-12-13,98599,4
15471,1150,1150,2023-12-18,70379,2
15472,1150,1150,2023-12-27,87575,2
15473,1150,1150,2023-12-30,16491,3
15474,1150,1150,2023-12-30,16195,3
15475,1150,1150,2023-12-30,331,2
15476,1151,1151,2023-07-29,1191806,1
15477,1151,1151,2023-11-25,94501,3
15478,1151,1151,2023-12-05,666264,1
15479,1151,1151,2023-12-20,57622,3
15480,1151,1151,2023-12-23,96356,3
15481,1151,1151,2023-12-27,91717,3
15482,1151,1151,2023-12-27,88197,4
15483,1151,1151,2023-12-30,719119,1
15484,1151,1151,2023-12-30,329601,1
15485,1151,1151,2023-12-30,42061,4
15486,1151,1151,2023-12-30,96806,1
15487,1151,1151,2023-12-30,428099,1
15488,1151,1151,2023-12-30,390338,1
15489,1151,1151,2023-12-30,532495,1
15490,1151,1151,2023-12-30,413208,1
15491,1151,1151,2023-12-30,50027,4
15492,1151,1151,2023-12-30,37497,3
15493,1151,1151,2023-12-30,29561,4
15494,1151,1151,2023-12-30,76970,2
15495,1151,1151,2023-12-30,79654,2
15496,1151,1151,2023-12-30,300552,1
15497,1151,1151,2023-12-30,21684,4
15498,1151,1151,2023-12-30,79498,2
15499,1151,1151,2023-12-30,32783,3
15500,1151,1151,2023-12-30,60417,1
15501,1151,1151,2023-12-30,66944,3
15502,1151,1151,2023-12-30,21740,3
15503,1151,1151,2023-12-30,84918,1
15504,1151,1151,2023-12-30,20054,2
15505,1151,1151,2023-12-30,22976,4
15506,1151,1151,2023-12-30,28699,4
15507,1151,1151,2023-12-30,57321,3
15508,1151,1151,2023-12-30,32352,2
15509,1151,1151,2023-12-30,88940,4
15510,1151,1151,2023-12-30,24504,3
15511,1151,1151,2023-12-30,3045,4
15512,1152,1152,2023-12-20,78156,3
15513,1152,1152,2023-12-25,60392,4
15514,1152,1152,2023-12-28,99738,4
15515,1152,1152,2023-12-30,24588,2
15516,1152,1152,2023-12-30,12633,4
15517,1152,1152,2023-12-30,80504,1
15518,1152,1152,2023-12-30,67470,3
15519,1152,1152,2023-12-30,13884,4
15520,1152,1152,2023-12-30,39758,2
15521,1152,1152,2023-12-30,9441,4
15522,1153,1153,2023-08-30,803207,1
15523,1153,1153,2023-09-23,71990,4
15524,1153,1153,2023-10-16,73938,4
15525,1153,1153,2023-11-13,41259,3
15526,1153,1153,2023-12-16,67641,4
15527,1153,1153,2023-12-22,17494,4
15528,1153,1153,2023-12-26,98810,4
15529,1153,1153,2023-12-29,42694,3
15530,1153,1153,2023-12-30,81023,2
15531,1153,1153,2023-12-30,339610,1
15532,1153,1153,2023-12-30,51114,3
15533,1153,1153,2023-12-30,755769,1
15534,1153,1153,2023-12-30,54420,3
15535,1153,1153,2023-12-30,15618,3
15536,1153,1153,2023-12-30,486081,1
15537,1153,1153,2023-12-30,92285,4
15538,1153,1153,2023-12-30,695407,1
15539,1153,1153,2023-12-30,65211,1
15540,1153,1153,2023-12-30,13525,3
15541,1153,1153,2023-12-30,594254,1
15542,1153,1153,2023-12-30,72461,3
15543,1153,1153,2023-12-30,32396,3
15544,1153,1153,2023-12-30,30803,3
15545,1153,1153,2023-12-30,81402,4
15546,1153,1153,2023-12-30,31261,3
15547,1153,1153,2023-12-30,291042,1
15548,1153,1153,2023-12-30,93699,3
15549,1153,1153,2023-12-30,225994,1
15550,1153,1153,2023-12-30,71492,4
15551,1153,1153,2023-12-30,144477,1
15552,1153,1153,2023-12-30,62071,2
15553,1153,1153,2023-12-30,65803,2
15554,1153,1153,2023-12-30,55906,4
15555,1153,1153,2023-12-30,70606,4
15556,1153,1153,2023-12-30,65503,4
15557,1153,1153,2023-12-30,35815,2
15558,1154,1154,2023-09-17,21967,2
15559,1154,1154,2023-10-04,27123,3
15560,1154,1154,2023-10-05,75403,3
15561,1154,1154,2023-12-07,90642,1
15562,1154,1154,2023-12-09,39656,4
15563,1154,1154,2023-12-11,81857,3
15564,1154,1154,2023-12-29,14964,3
15565,1154,1154,2023-12-29,53693,3
15566,1154,1154,2023-12-29,10004,3
15567,1154,1154,2023-12-29,702,2
15568,1155,1155,2023-09-10,12827,4
15569,1155,1155,2023-12-16,24874,4
15570,1155,1155,2023-12-27,316477,1
15571,1155,1155,2023-12-28,26969,2
15572,1155,1155,2023-12-28,184740,1
15573,1155,1155,2023-12-28,55346,1
15574,1155,1155,2023-12-28,23277,2
15575,1155,1155,2023-12-28,30474,4
15576,1155,1155,2023-12-29,96439,3
15577,1155,1155,2023-12-30,87324,2
15578,1155,1155,2023-12-30,12533,3
15579,1156,1156,2023-06-11,73809,4
15580,1156,1156,2023-10-21,174761,1
15581,1156,1156,2023-10-26,381180,1
15582,1156,1156,2023-12-02,32114,2
15583,1156,1156,2023-12-07,36852,3
15584,1156,1156,2023-12-12,723582,1
15585,1156,1156,2023-12-22,61264,1
15586,1156,1156,2023-12-25,39783,4
15587,1156,1156,2023-12-28,21467,2
15588,1156,1156,2023-12-29,40916,2
15589,1156,1156,2023-12-29,72829,3
15590,1156,1156,2023-12-30,419401,1
15591,1156,1156,2023-12-30,24175,2
15592,1156,1156,2023-12-30,78194,2
15593,1156,1156,2023-12-30,455253,1
15594,1156,1156,2023-12-30,96972,2
15595,1156,1156,2023-12-30,38880,2
15596,1156,1156,2023-12-30,53920,4
15597,1156,1156,2023-12-30,221087,1
15598,1156,1156,2023-12-30,53241,3
15599,1156,1156,2023-12-30,49696,4
15600,1156,1156,2023-12-30,177086,1
15601,1156,1156,2023-12-30,81888,4
15602,1156,1156,2023-12-30,43731,4
15603,1156,1156,2023-12-30,36293,2
15604,1156,1156,2023-12-30,17339,4
15605,1156,1156,2023-12-30,70655,4
15606,1156,1156,2023-12-30,33150,2
15607,1156,1156,2023-12-30,2652,3
15608,1157,1157,2023-12-21,72100,1
15609,1157,1157,2023-12-30,58098,4
15610,1157,1157,2023-12-30,19136,2
15611,1157,1157,2023-12-30,10667,4
15612,1157,1157,2023-12-30,11236,3
15613,1157,1157,2023-12-30,3688,1
15614,1157,1157,2023-12-30,3688,2
15615,1158,1158,2023-11-12,865627,1
15616,1158,1158,2023-12-01,86378,2
15617,1158,1158,2023-12-11,47489,3
15618,1158,1158,2023-12-16,1154879,1
15619,1158,1158,2023-12-22,43769,4
15620,1158,1158,2023-12-22,36440,3
15621,1158,1158,2023-12-30,49431,3
15622,1158,1158,2023-12-30,23743,3
15623,1158,1158,2023-12-30,28430,4
15624,1158,1158,2023-12-30,26315,2
15625,1158,1158,2023-12-30,32504,2
15626,1158,1158,2023-12-30,53751,4
15627,1158,1158,2023-12-30,789697,1
15628,1158,1158,2023-12-30,69751,3
15629,1158,1158,2023-12-30,49539,3
15630,1158,1158,2023-12-30,92481,1
15631,1158,1158,2023-12-30,66652,4
15632,1158,1158,2023-12-30,32945,4
15633,1158,1158,2023-12-30,99846,3
15634,1158,1158,2023-12-30,28152,2
15635,1159,1159,2023-08-25,53662,2
15636,1159,1159,2023-12-08,61611,3
15637,1159,1159,2023-12-25,25824,2
15638,1159,1159,2023-12-25,46200,3
15639,1159,1159,2023-12-29,80687,4
15640,1159,1159,2023-12-30,93053,1
15641,1159,1159,2023-12-30,60641,3
15642,1160,1160,2023-10-26,602332,1
15643,1160,1160,2023-11-28,44662,3
15644,1160,1160,2023-12-28,425353,1
15645,1160,1160,2023-12-29,99461,2
15646,1160,1160,2023-12-29,90514,3
15647,1160,1160,2023-12-30,40790,2
15648,1160,1160,2023-12-30,18739,3
15649,1161,1161,2023-09-12,16831,4
15650,1161,1161,2023-10-31,73452,4
15651,1161,1161,2023-11-06,58315,4
15652,1161,1161,2023-11-06,85520,1
15653,1161,1161,2023-12-17,76307,4
15654,1161,1161,2023-12-23,77163,3
15655,1161,1161,2023-12-24,10840,3
15656,1161,1161,2023-12-25,24781,3
15657,1161,1161,2023-12-29,3895,1
15658,1161,1161,2023-12-30,3895,3
15659,1162,1162,2023-11-19,55794,4
15660,1162,1162,2023-12-06,27964,4
15661,1162,1162,2023-12-08,36997,2
15662,1162,1162,2023-12-19,49408,3
15663,1162,1162,2023-12-24,75041,1
15664,1162,1162,2023-12-24,48007,4
15665,1162,1162,2023-12-26,34766,1
15666,1162,1162,2023-12-27,22536,3
15667,1162,1162,2023-12-29,12230,1
15668,1162,1162,2023-12-30,12230,1
15669,1162,1162,2023-12-30,11521,2
15670,1162,1162,2023-12-30,709,3
15671,1163,1163,2023-03-02,172809,1
15672,1163,1163,2023-08-14,91859,4
15673,1163,1163,2023-10-15,90454,4
15674,1163,1163,2023-11-05,20159,3
15675,1163,1163,2023-12-24,12996,3
15676,1163,1163,2023-12-29,2979,2
15677,1164,1164,2023-08-01,575734,1
15678,1164,1164,2023-12-01,32851,4
15679,1164,1164,2023-12-04,93491,4
15680,1164,1164,2023-12-04,72151,2
15681,1164,1164,2023-12-27,938964,1
15682,1164,1164,2023-12-29,231161,1
15683,1164,1164,2023-12-30,83395,2
15684,1164,1164,2023-12-30,393643,1
15685,1164,1164,2023-12-30,186984,1
15686,1164,1164,2023-12-30,26677,3
15687,1164,1164,2023-12-30,83810,2
15688,1164,1164,2023-12-30,872104,1
15689,1164,1164,2023-12-30,92052,4
15690,1164,1164,2023-12-30,24078,4
15691,1164,1164,2023-12-30,87067,3
15692,1164,1164,2023-12-30,74717,1
15693,1164,1164,2023-12-30,83052,2
15694,1164,1164,2023-12-30,66081,3
15695,1164,1164,2023-12-30,40892,3
15696,1164,1164,2023-12-30,86714,3
15697,1164,1164,2023-12-30,71784,2
15698,1165,1165,2023-08-25,27045,2
15699,1165,1165,2023-11-23,23245,4
15700,1165,1165,2023-11-23,47141,3
15701,1165,1165,2023-11-27,69051,3
15702,1165,1165,2023-12-29,62636,4
15703,1165,1165,2023-12-30,19812,4
15704,1165,1165,2023-12-30,57145,3
15705,1165,1165,2023-12-30,94242,2
15706,1165,1165,2023-12-30,55312,2
15707,1165,1165,2023-12-30,19704,2
15708,1165,1165,2023-12-30,44122,2
15709,1165,1165,2023-12-30,48120,3
15710,1165,1165,2023-12-30,73097,4
15711,1165,1165,2023-12-30,13337,4
15712,1165,1165,2023-12-30,1718,3
15713,1166,1166,2023-10-04,98779,2
15714,1166,1166,2023-11-22,77556,4
15715,1166,1166,2023-11-30,130809,1
15716,1166,1166,2023-12-16,79957,2
15717,1166,1166,2023-12-20,60010,2
15718,1166,1166,2023-12-26,74960,3
15719,1166,1166,2023-12-27,41337,3
15720,1166,1166,2023-12-28,61171,2
15721,1166,1166,2023-12-28,63262,2
15722,1166,1166,2023-12-28,333438,1
15723,1166,1166,2023-12-30,286240,1
15724,1166,1166,2023-12-30,258255,1
15725,1166,1166,2023-12-30,40149,2
15726,1166,1166,2023-12-30,47649,3
15727,1166,1166,2023-12-30,78714,4
15728,1166,1166,2023-12-30,84117,2
15729,1166,1166,2023-12-30,40117,4
15730,1166,1166,2023-12-30,40812,2
15731,1166,1166,2023-12-30,12535,4
15732,1166,1166,2023-12-30,753,2
15733,1167,1167,2023-12-26,31716,4
15734,1167,1167,2023-12-30,93355,3
15735,1167,1167,2023-12-30,10044,3
15736,1167,1167,2023-12-30,85287,3
15737,1167,1167,2023-12-30,31291,2
15738,1167,1167,2023-12-30,81822,3
15739,1167,1167,2023-12-30,46000,3
15740,1167,1167,2023-12-30,14707,2
15741,1167,1167,2023-12-30,2550,2
15742,1168,1168,2022-06-26,33084,3
15743,1168,1168,2022-12-05,235993,1
15744,1168,1168,2023-07-25,130475,1
15745,1168,1168,2023-10-11,270580,1
15746,1168,1168,2023-11-03,58011,3
15747,1168,1168,2023-11-08,193645,1
15748,1168,1168,2023-11-20,86043,1
15749,1168,1168,2023-11-24,56192,4
15750,1168,1168,2023-12-05,12324,2
15751,1168,1168,2023-12-24,53979,4
15752,1168,1168,2023-12-29,43784,3
15753,1168,1168,2023-12-29,62149,3
15754,1168,1168,2023-12-29,10558,4
15755,1168,1168,2023-12-29,20468,2
15756,1168,1168,2023-12-29,81008,2
15757,1168,1168,2023-12-29,15632,3
15758,1168,1168,2023-12-30,24793,1
15759,1168,1168,2023-12-30,17723,2
15760,1168,1168,2023-12-30,7070,2
15761,1169,1169,2023-08-14,189602,1
15762,1169,1169,2023-10-19,75866,3
15763,1169,1169,2023-10-28,58687,1
15764,1169,1169,2023-12-11,61454,1
15765,1169,1169,2023-12-15,108114,1
15766,1169,1169,2023-12-28,21010,4
15767,1169,1169,2023-12-28,37827,3
15768,1169,1169,2023-12-29,50024,1
15769,1169,1169,2023-12-29,44782,3
15770,1170,1170,2023-08-16,49641,2
15771,1170,1170,2023-11-20,69042,2
15772,1170,1170,2023-12-09,41254,2
15773,1170,1170,2023-12-17,58119,4
15774,1170,1170,2023-12-26,67388,3
15775,1170,1170,2023-12-27,87345,4
15776,1170,1170,2023-12-28,66852,2
15777,1170,1170,2023-12-30,21612,2
15778,1170,1170,2023-12-30,10030,4
15779,1170,1170,2023-12-30,410,1
15780,1170,1170,2023-12-30,410,3
15781,1171,1171,2023-04-07,48600,3
15782,1171,1171,2023-05-22,43490,2
15783,1171,1171,2023-09-16,98720,2
15784,1171,1171,2023-10-29,21414,3
15785,1171,1171,2023-12-10,86301,2
15786,1171,1171,2023-12-25,5957,2
15787,1172,1172,2023-07-17,267795,1
15788,1172,1172,2023-11-13,88166,4
15789,1172,1172,2023-12-20,80647,2
15790,1172,1172,2023-12-23,21982,3
15791,1172,1172,2023-12-26,71383,4
15792,1172,1172,2023-12-28,61947,4
15793,1172,1172,2023-12-28,74527,1
15794,1172,1172,2023-12-28,57767,4
15795,1172,1172,2023-12-29,38985,4
15796,1172,1172,2023-12-29,54143,1
15797,1172,1172,2023-12-29,16593,4
15798,1172,1172,2023-12-30,34408,3
