CustomerID,CustomerTypeID,Name,DateOfBirth,RegistrationDate,TIN,ContactInfo
1329,2,"АО «Хохлов, Тихонов и Меркушева»",,2020-07-19,7476824950,+74086398610
1330,2,Аргос,,2024-10-04,3237822176,+7 759 932 10 69
1331,2,Попова Лимитед,,2023-01-23,1441483096,+75192881363
1332,2,ИП «Мишина-Белоусов»,,2024-07-10,8141681910,8 (671) 946-0269
1333,2,РАО «Блохин»,,2021-03-09,0778123772,8 (408) 844-6368
1334,2,ООО «Колесников Миронов»,,2020-12-04,2530662853,+7 (724) 458-14-92
1335,2,Мираторг,,2021-04-11,4258815421,+7 336 661 30 11
1336,2,Тихонова и партнеры,,2023-08-09,8826532853,8 513 011 2500
1337,2,Детский мир,,2024-07-08,1742079874,+7 929 336 74 72
1338,2,Родионова Лтд,,2022-09-03,7071619992,8 (198) 686-8182
1339,2,"РАО «Богданов, Крылова и Пахомова»",,2021-01-31,8720140091,8 284 790 00 34
1340,2,Сетевая компания,,2022-12-03,5851315960,8 879 062 4453
1341,2,"НПО «Тимофеев, Беспалов и Воробьева»",,2023-06-25,7216142674,8 (073) 653-48-38
1342,2,Уралвтормет,,2022-10-26,7881953836,+7 (929) 080-13-65
1343,2,"ИП «Гришина, Фомичева и Шашкова»",,2021-12-03,2568860981,8 (650) 223-28-91
1344,2,АО «Калинин Тетерина»,,2024-08-01,5489929273,8 950 427 8079
1345,2,СДС-Уголь,,2024-11-22,1948557130,8 940 736 5264
1346,2,РАО «Карпов-Дмитриев»,,2021-07-06,8080324620,8 636 129 3961
1347,2,НПО «Кононова Баранова»,,2021-10-01,8346859087,8 095 365 1991
1348,2,Вертолеты России,,2024-06-13,8283552815,8 (152) 034-51-01
1349,2,"ИП «Мельников, Прохорова и Зуев»",,2022-02-06,3471855098,8 (304) 023-7643
1350,2,АО «Фадеев Баранова»,,2024-05-25,3079760439,88342064179
1351,2,ТГК-2,,2023-01-25,5390335538,86399983249
1352,2,Зыков Лтд,,2020-09-24,2045092340,8 (057) 928-4154
1353,2,ОАО «Беляков-Овчинникова»,,2022-09-29,4624162994,+70407489776
1354,2,"ЗАО «Русаков, Денисова и Силина»",,2024-07-08,5363852833,+7 (202) 924-4187
1355,2,ЗАО «Гришина Копылова»,,2023-11-27,4377657365,+7 (414) 246-1710
1356,2,ЗАО «Бурова»,,2020-05-18,4502733827,8 467 468 48 97
1357,2,Сысоев Инк,,2024-07-22,2503987919,+7 (101) 334-2360
1358,2,ИП «Никонова-Носова»,,2021-12-17,8529278932,+75424715494
1359,2,РАО «Маркова-Веселов»,,2023-04-11,0593745210,8 999 050 21 76
1360,2,ЗАО «Рогова Самойлова»,,2023-12-19,4027546309,+7 164 899 47 43
1361,2,ООО «Никонов Горбунова»,,2023-12-29,5581423351,+75921932271
1362,2,ЗАО «Фомина Новиков»,,2023-01-05,7227819679,+7 (290) 272-0822
1363,2,АО «Рожков-Маслова»,,2020-01-07,4866425635,8 (858) 717-8907
1364,2,НПО «Копылов»,,2021-02-16,3108771710,+7 (555) 476-71-35
1365,2,РАО «Лукина-Лобанова»,,2024-08-31,4324633191,+7 (017) 132-6269
1366,2,ООО «Титов-Щукина»,,2021-01-22,7463527460,8 (421) 796-12-50
1367,2,ООО «Медведева Самойлова»,,2024-09-13,4921589940,83814694901
1368,2,Государственная транспортная лизинговая компания,,2024-03-11,2609663696,+73191850836
1369,2,РАО «Стрелков-Яковлев»,,2022-12-05,8820661394,+7 (496) 859-16-28
1370,2,"АО «Богданов, Осипова и Корнилов»",,2020-01-12,1409629858,8 (671) 506-6812
1371,2,ООО «Михайлов Савина»,,2023-10-14,9280222017,+7 732 448 3247
1372,2,АО «Лихачева Никифоров»,,2020-02-24,0152346701,82369249059
1373,2,Максидом,,2022-09-01,4431831215,8 972 500 6075
1374,2,"АО «Зайцева, Герасимов и Агафонов»",,2021-08-20,4454178183,+7 (467) 056-4092
1375,2,Максимов Лтд,,2024-11-19,3862691419,+7 036 330 47 31
1376,2,ИП «Харитонов»,,2023-08-16,9291334192,+7 180 193 00 96
1377,2,ЮниКредит Банк (UniCredit),,2024-01-07,1385269339,+7 (749) 199-50-48
1378,2,ЗАО «Шарова Морозова»,,2022-12-21,3506757560,+7 (821) 705-9576
1379,2,РАО «Степанов Некрасов»,,2021-04-08,6624442995,+7 (317) 216-36-78
1380,2,Федорова Инк,,2023-08-18,8352007316,85527754014
1381,2,"ЗАО «Соболев, Мясников и Бирюкова»",,2020-01-28,0398786540,8 (160) 207-49-21
1382,2,ОАО «Борисов Фомичев»,,2021-02-12,8886858426,8 (285) 629-5868
1383,2,Сиско Солюшенз (Cisco),,2023-02-18,8796320930,+7 456 585 4940
1384,2,Дж.Т.И. Россия (JTI),,2021-04-28,4833518108,8 (861) 686-3740
1385,2,"РАО «Калашников, Селезнева и Крюкова»",,2022-03-12,5983652601,84937407137
1386,2,Инвестнефтетрейд,,2023-09-04,3968023820,+7 (911) 103-0870
1387,2,"ИП «Куликова, Савина и Дроздов»",,2024-02-09,5586629187,8 261 371 6168
1388,2,ИП «Колесникова Князева»,,2024-05-03,1160810492,8 (184) 672-01-99
1389,2,"ООО «Мельникова, Воробьев и Терентьева»",,2024-08-28,3695626425,+7 239 726 8305
1390,2,НМЖК,,2020-03-17,6047515790,8 (801) 498-73-30
1391,2,Кошелев и партнеры,,2021-11-25,4912919053,+7 586 490 7301
1392,2,РАО «Гусева»,,2024-03-17,6342559025,+7 393 144 00 76
1393,2,ОАО «Ершов Мамонтова»,,2024-10-17,3518889190,+7 (213) 886-93-15
1394,2,ООО «Григорьев-Ефремов»,,2020-02-07,2681101810,+7 (650) 102-83-09
1395,2,ГК Фаворит Моторс,,2021-03-06,5605885446,82936153006
1396,2,Акционерный банк Россия,,2021-08-23,8312486817,8 890 465 6873
1397,2,Аксенова Инкорпорэйтед,,2022-05-25,5489511084,+7 892 699 98 67
1398,2,ОАО «Котова-Осипова»,,2023-03-22,5405864047,+73275779199
1399,2,НПО «Копылов»,,2023-08-17,1930179230,8 687 605 7279
1400,2,ОАО «Поляков-Воронцов»,,2023-01-28,6513446722,+7 (522) 647-39-40
1401,2,Никитин Инкорпорэйтед,,2020-04-06,0169990216,80390432200
1402,2,Агросила Групп,,2023-03-10,5213893767,+7 (244) 495-49-34
1403,2,"ЗАО «Харитонова, Лобанов и Гурьев»",,2021-06-29,5466213660,83984003389
1404,2,Спортмастер,,2023-06-05,7636990701,8 380 897 26 63
1405,2,Королев Лтд,,2021-02-19,7492748591,+76505368820
1406,2,Волкова и партнеры,,2020-06-11,5362713869,8 823 352 8293
1407,2,Сидорова Лтд,,2022-09-19,6194295979,+7 (382) 840-8118
1408,2,ЗАО «Козлова Ларионова»,,2022-01-29,8354068233,8 923 519 5228
1409,2,НПО «Исаева-Калашникова»,,2023-02-19,1527979697,8 625 912 4365
1410,2,АО «Ермакова»,,2023-01-01,2976658364,8 586 987 27 19
1411,2,Громова Инкорпорэйтед,,2024-05-23,8508985553,8 (021) 309-8409
1412,2,ЗАО «Алексеева-Тимофеева»,,2024-07-21,5454221521,88333833929
1413,2,НПО «Блинов»,,2020-07-18,7160393754,8 424 125 1072
1414,2,НПО «Кузьмина»,,2021-01-30,8106156676,+7 (979) 262-7232
1415,2,НПО «Филатова»,,2021-02-17,4456548506,8 858 564 41 54
1416,2,Белозерова Лтд,,2024-10-30,9045021215,8 872 056 69 37
1417,2,НПО «Гущин-Ларионов»,,2023-03-08,3352633233,+7 572 339 18 06
1418,2,Харитонов Лтд,,2021-04-19,1667543935,8 479 393 73 26
1419,2,РАО «Тарасов Суханов»,,2022-09-29,0204340608,+7 (025) 946-8739
1420,2,ЗАО «Гусева»,,2024-11-07,2342792137,8 (200) 208-6661
1421,2,ООО «Сидорова-Горшков»,,2024-08-31,5346767828,8 301 438 22 70
1422,2,АО «Лаврентьев-Овчинникова»,,2024-06-16,1171938670,+7 (918) 803-0074
1423,2,РАО «Миронова Шашкова»,,2020-09-26,1263952499,+7 (864) 504-26-05
1424,2,Фармимэкс,,2022-09-23,8785114727,+7 (013) 297-35-51
1425,2,"ОАО «Галкин, Титов и Журавлева»",,2021-06-29,6727160103,8 643 735 1119
1426,2,Горшков Лимитед,,2024-02-28,2870468211,81929876059
1427,2,ОАО «Красильников Петрова»,,2022-12-18,6226480832,+77369197958
1428,2,"НПО «Фокина, Овчинников и Харитонов»",,2020-06-21,5324321589,+75587279652
1429,2,Вишнякова Групп,,2023-02-27,8590345899,8 915 792 70 90
1430,2,ЗАО «Данилова»,,2022-01-24,5335070175,+7 (914) 248-74-33
1431,2,ОАО «Никитин»,,2023-07-26,1240467305,8 (810) 456-12-57
1432,2,АО «Чернова»,,2023-07-25,8162963521,+75805420737
1433,2,ОАО «Муравьева»,,2020-08-23,6769539302,8 (694) 369-64-64
1434,2,"ЗАО «Муравьев, Григорьева и Калашников»",,2024-01-19,0983926490,+78782766067
1435,2,ИП «Наумов Бобылева»,,2024-01-17,4560260489,8 (067) 694-1620
1436,2,"ООО «Савельева, Мухина и Кулагин»",,2020-09-14,2642697935,86523139380
1437,2,Мария-Ра,,2022-08-08,6728107857,+7 (093) 649-1962
1438,2,Объединенная двигателестроительная корпорация,,2020-12-16,8912082686,+7 035 090 52 10
1439,2,НПО «Федосеева Авдеева»,,2021-05-17,8656485226,+7 550 917 0950
1440,2,ООО «Сысоев-Егорова»,,2022-12-08,1905706355,89531494107
1441,2,ООО «Зайцева-Морозов»,,2022-10-23,0108977899,+7 410 762 39 14
1442,2,Русаков Групп,,2023-08-18,3219171059,8 (693) 653-06-51
1443,2,Крок инкорпорейтед,,2020-01-08,5682880562,87217766549
1444,2,РАО «Кудрявцева Лобанов»,,2023-03-09,0162301604,+7 920 628 10 37
1445,2,ОАО «Александров Горбачева»,,2024-01-12,0421254667,8 738 539 77 41
1446,2,Трансбункер,,2024-11-19,9124396471,+7 (246) 228-3939
1447,2,Р-Фарм,,2022-10-11,8372211398,89569225304
1448,2,РАО «Федорова-Давыдов»,,2024-07-15,0597237009,85031144341
1449,2,"ИП «Устинова, Гурьева и Блинов»",,2024-07-30,0147571028,+77294921212
1450,2,ОАО «Бобылев Щукина»,,2020-12-27,1098155426,8 643 111 80 40
1451,2,Урало-Сибирская металлургическая компания,,2024-05-23,2642983238,+7 345 527 94 40
1452,2,НПО «Рожкова»,,2023-04-14,1098684652,+7 (591) 496-7023
1453,2,Тетра Пак (Tetra Pak),,2024-04-01,8093956792,+7 197 783 58 13
1454,2,Картли,,2022-02-01,6937064808,8 (226) 150-27-66
1455,2,АО «Моисеева Давыдов»,,2020-03-25,8370499501,+7 (473) 396-51-64
1456,2,ЮниКредит Банк (UniCredit),,2021-09-16,7570998489,+7 (641) 021-68-58
1457,2,Цветков и партнеры,,2020-12-11,7289424303,85949524270
1458,2,РАО «Калинин Титова»,,2023-03-10,7824942813,8 747 516 99 65
1459,2,АО «Филиппова»,,2023-06-14,1395603744,+7 690 724 88 70
1460,2,"ИП «Овчинников, Копылов и Галкина»",,2023-02-26,7147026177,8 175 422 40 11
1461,2,Пахомов Инкорпорэйтед,,2024-10-08,1137108447,+78367273422
1462,2,АО «Быкова Евсеев»,,2022-04-03,3966569974,+7 (328) 160-1991
1463,2,ИП «Колобов Мамонтов»,,2022-11-15,3783810712,8 752 580 4557
1464,2,САП СНГ (SAP),,2023-04-11,4545389537,+7 777 686 9853
1465,2,Бургер Рус (Burger King),,2024-03-04,3833745733,+7 239 409 82 58
1466,2,ОАО «Соколов Рожкова»,,2020-09-16,6820648463,80164957980
1467,2,Капустина Лимитед,,2023-05-11,7694442550,8 795 059 0473
1468,2,ООО «Силина-Громов»,,2023-11-29,8803663610,8 347 670 6374
1469,2,НПО «Воронов»,,2024-11-16,8046527669,8 (495) 075-1170
1470,2,Белуга Групп,,2023-04-02,0269982064,+7 047 192 47 17
1471,2,НПО «Матвеева»,,2024-07-25,0971972319,+7 662 652 9876
1472,2,РАО «Суворова»,,2023-02-15,1713766720,8 379 306 7707
1473,2,Никитина Лтд,,2022-11-15,6988757455,+7 (879) 414-0120
1474,2,"АО «Шаров, Новиков и Красильников»",,2023-06-27,0264853869,+7 (646) 180-3603
1475,2,РАО «Лыткин»,,2024-07-23,6905800685,+7 (476) 961-76-94
1476,2,ЧТПЗ,,2022-10-30,8354149355,+7 717 083 95 90
1477,2,Савин Групп,,2020-05-01,7847192116,+7 483 068 37 12
1478,2,Капустин Инк,,2024-10-17,8318147183,+7 760 710 8408
1479,2,ИП «Зимина-Нестерова»,,2020-01-17,5063526927,8 430 401 49 63
1480,2,"ИП «Бирюков, Дмитриева и Медведев»",,2024-03-05,2459119967,+7 643 402 55 97
1481,2,ИП «Кузьмин Носкова»,,2021-03-11,4889945768,+70393318304
1482,2,НПО «Моисеев-Григорьева»,,2020-09-17,0991011779,8 181 729 06 95
1483,2,ИП «Петухова»,,2024-06-24,4856395283,80165028256
1484,2,Корпорация Гринн,,2022-02-12,9281830988,80601989404
1485,2,Мельников и партнеры,,2024-07-12,4738099432,+7 385 879 37 93
1486,2,ИКЕА Торг (INGKA),,2023-06-19,6567515891,+7 560 895 13 11
1487,2,Торговая сеть Красное и Белое,,2024-02-07,8437857584,+7 (861) 938-64-70
1488,2,АО «Новиков»,,2024-10-17,4851904201,+7 (091) 832-6215
1489,2,НПО «Лапин-Морозова»,,2023-05-13,5146270588,8 912 321 77 68
1490,2,Метафракс,,2023-07-09,5303015735,+7 178 537 86 02
1491,2,АО «Воробьев-Жуков»,,2022-09-09,6650103766,+77136411405
1492,2,"ООО «Васильев, Ильин и Силина»",,2022-10-15,7652638180,89533864879
1493,2,"ИП «Сазонов, Игнатов и Ковалев»",,2024-06-29,7087660523,+76369222631
1494,2,"РАО «Гурьева, Карпов и Пестов»",,2021-09-28,0921662953,8 387 234 41 28
1495,2,ЗАО «Кулакова Козлова»,,2024-05-04,0224863395,8 (775) 261-73-42
1496,2,Тетра Пак (Tetra Pak),,2022-10-04,0847280850,+7 594 430 0337
1497,2,ОАО «Шилов-Селиверстов»,,2024-04-09,3767492170,8 335 654 76 95
1498,2,"НПО «Шарапова, Лукин и Ковалев»",,2024-10-04,3627734969,+7 (203) 108-26-73
1499,2,ЗАО «Шарапов-Власова»,,2023-06-20,2697952567,+7 (883) 889-57-78
1500,2,ОАО «Крюкова»,,2023-10-09,3443711305,8 (904) 451-7805
1501,2,ОАО «Орлова»,,2020-09-19,3249982304,+7 842 630 30 88
1502,2,Николаева Лимитед,,2020-11-21,6223499151,+7 152 061 0067
1503,2,ИП «Емельянова Федотова»,,2020-01-09,4684529051,+7 077 141 96 58
1504,2,ОАО «Гришин-Ильин»,,2024-01-08,5933761612,+7 061 007 7617
1505,2,АО «Фокин»,,2024-04-14,4804414841,8 (126) 331-46-89
1506,2,Ковалева Инк,,2022-11-04,3535796411,+7 (050) 559-2595
1507,2,Белозеров Инкорпорэйтед,,2023-02-08,7048349339,8 837 299 1629
1508,2,НПО «Данилов Прохорова»,,2021-03-21,5634088653,8 (810) 299-02-61
1509,2,ООО «Шарапова Кулагина»,,2023-10-12,1529036627,+7 833 580 15 37
1510,2,Жукова Групп,,2020-01-26,3230077187,8 (190) 942-5237
1511,2,ИП «Савельева Молчанов»,,2021-08-05,7998225243,8 192 032 97 36
1512,2,РАО «Третьяков»,,2022-08-17,1896919114,+70561525091
1513,2,"ООО «Вишняков, Сергеева и Денисов»",,2020-12-20,7667467869,87009508942
1514,2,ЗАО «Зимин Григорьева»,,2023-12-06,6164142284,8 (802) 341-01-02
1515,2,ИП «Дорофеева-Филатова»,,2024-09-26,4412189948,+7 590 482 4511
1516,2,ОАО «Власов Григорьев»,,2020-03-07,5409427200,8 (836) 797-9159
1517,2,"ИП «Алексеев, Тимофеев и Кузнецов»",,2024-01-10,7944318124,+7 (765) 916-25-10
1518,2,"РАО «Калашников, Лаврентьева и Смирнова»",,2024-01-07,3118768000,+7 (226) 246-4424
1519,2,Бобров Инк,,2020-05-26,0235038059,89332588006
1520,2,ООО «Антонов-Савельева»,,2022-03-07,3883990321,+7 241 892 83 92
1521,2,"ИП «Михайлов, Лихачев и Муравьев»",,2024-08-07,9021332853,+7 264 713 1231
1522,2,ИП «Евдокимов»,,2021-08-07,4357198770,8 (668) 345-74-95
1523,2,Нижнекамскнефтехим,,2021-11-02,1506670072,+7 275 987 21 11
1524,2,"ИП «Лазарева, Тихонов и Симонов»",,2020-09-28,1571454579,8 793 787 1520
1525,2,"РАО «Евсеев, Лаврентьева и Ефремова»",,2021-01-27,2184163454,+70433515299
1526,2,Российские железные дороги,,2020-06-26,2757202787,8 359 140 5884
1527,2,ЗАО «Аксенов Харитонова»,,2022-08-01,8897632251,+74148864947
1528,2,АО «Блохин-Авдеев»,,2023-01-03,7447087220,+75806157735
1529,2,ЗАО «Волкова»,,2022-04-26,7048158990,+7 (325) 781-89-14
1530,2,Ренейссанс Констракшн (Ronesans Holding Anonim Sirketi),,2024-04-27,4351592963,83464406629
1531,2,НПО «Устинова»,,2023-09-16,3960960405,8 (535) 054-65-26
1532,2,Семенова Лтд,,2023-11-02,2005791374,+7 738 302 41 87
1533,2,Лапин Лтд,,2023-10-07,3302141042,+7 854 178 2881
1534,2,ЗАО «Игнатьев-Сидоров»,,2020-05-31,4469443758,+7 (683) 089-8101
1535,2,АО «Ситникова-Виноградова»,,2023-01-24,5774199321,8 (688) 071-9021
1536,2,АО «Пахомов-Щербаков»,,2022-04-14,8036058513,+79456377932
1537,2,Коновалов и партнеры,,2021-03-16,2599861939,8 136 556 60 09
1538,2,НПО «Владимиров»,,2022-02-20,2729417734,8 985 487 6468
1539,2,НПО «Марков»,,2020-10-12,9016870101,+76132833935
1540,2,АО «Цветков-Карпов»,,2024-03-19,6979678937,86619261767
1541,2,ЗАО «Гордеева»,,2022-11-17,8668848040,+7 023 582 56 48
1542,2,Зимина Инк,,2020-06-22,3376218701,8 512 812 6953
1543,2,ОАО «Евдокимова Лаврентьев»,,2023-04-06,2706038828,8 (924) 792-35-45
1544,2,Виноградова и партнеры,,2021-03-20,2951691320,+7 149 235 01 42
1545,2,ИП «Исакова»,,2024-01-17,6541465251,+7 (587) 290-6199
1546,2,"ОАО «Александров, Козлов и Кулагина»",,2020-03-11,3193200707,8 (317) 513-52-46
1547,2,Рожков Лтд,,2020-11-27,1528872273,+7 (003) 916-63-59
1548,2,Кока-Кола Эйчбиси Евразия (Coca-Cola),,2022-09-09,6939849985,8 (549) 188-8601
1549,2,Денисов Инк,,2022-04-30,4119457602,+7 (661) 800-83-75
1550,2,НПО «Шарапов»,,2024-07-12,8519968461,8 700 473 0346
1551,2,ОАО «Семенов-Мишина»,,2020-06-16,0771663715,8 087 379 99 23
1552,2,"НПО «Артемьева, Петрова и Власова»",,2023-10-04,7411852283,85736660452
1553,2,ИП «Артемьев-Крюков»,,2023-09-23,6396901245,80728860710
1554,2,Цветков Лимитед,,2024-07-27,2514740374,8 128 830 8980
1555,2,НПО «Зимина»,,2020-09-11,1178269203,+7 070 601 01 67
1556,2,АО «Мясникова-Матвеев»,,2024-09-13,4739257667,8 331 090 2269
1557,2,Зимин Групп,,2022-04-22,6483813362,+7 (721) 452-35-89
1558,2,Торговая сеть Красное и Белое,,2023-12-23,4624932530,+71308867743
1559,2,ИП «Сорокин Одинцов»,,2022-08-02,6887665568,+7 (264) 747-7354
1560,2,"ЗАО «Елисеев, Стрелков и Зайцев»",,2023-06-07,2936797146,8 328 513 8163
1561,2,РКЦ Прогресс,,2024-02-07,1714699474,+7 (557) 154-95-37
1562,2,ПТК Уголь,,2022-03-25,6682716331,8 260 155 3849
1563,2,Анисимова и партнеры,,2020-12-28,5973158954,8 284 126 39 20
1564,2,СДС-Уголь,,2022-06-06,5033799645,8 (432) 184-01-70
1565,2,"ЗАО «Власова, Блохин и Исаев»",,2020-03-27,7892291461,81078667507
1566,2,ООО «Пестова Кузьмина»,,2024-08-26,2822958689,+70871187466
1567,2,НПО «Зимина-Гущин»,,2021-12-01,1507401650,8 529 912 1584
1568,2,Елисеева Лимитед,,2024-04-14,7252347691,+7 667 489 93 67
1569,2,Кузнецова Лимитед,,2024-03-07,1074101823,8 (292) 009-2683
1570,2,"ЗАО «Кабанов, Игнатьев и Гусева»",,2023-12-04,5628132880,8 (307) 171-2272
1571,2,РАО «Тарасова Алексеев»,,2022-01-14,8072192458,+79493148697
1572,2,Носова Лтд,,2021-08-10,4006352493,85014544965
1573,2,НПО «Белоусова-Карпов»,,2020-02-03,0566884856,8 421 371 88 06
1574,2,ОАО «Рыбаков-Егоров»,,2023-02-06,4099158337,82618152864
1575,2,РАО «Абрамов Фокина»,,2024-04-26,4279051939,+7 (306) 437-5955
1576,2,НПО «Логинова-Пестова»,,2023-08-22,3390467065,8 (179) 248-10-60
1577,2,"ЗАО «Шестакова, Гусев и Котов»",,2023-12-22,2125107056,8 (500) 110-9305
1578,2,ИП «Кабанов»,,2020-08-22,5656511304,+7 253 077 6351
1579,2,АО «Беляков-Большакова»,,2021-12-17,7708541480,+7 (972) 264-4439
1580,2,РАО «Карпова»,,2023-11-20,0465057867,+7 980 994 88 87
1581,2,"ООО «Семенов, Владимиров и Третьяков»",,2024-11-05,5722007639,+7 (344) 139-7283
1582,2,"НПО «Фролов, Киселева и Егоров»",,2021-12-06,8725213385,8 (191) 318-81-19
1583,2,НПО «Федосеева»,,2024-07-06,5048053391,8 (001) 684-88-40
1584,2,АО «Меркушева»,,2022-12-30,4630100347,8 (793) 443-9932
1585,2,"НПО «Сорокин, Кулаков и Корнилова»",,2020-06-12,6651103800,+71277296150
1586,2,"РАО «Рогова, Дмитриева и Молчанова»",,2020-11-12,3492523880,8 (698) 779-40-39
1587,2,ОАО «Прохорова-Большаков»,,2020-10-14,8582901800,8 (854) 697-8431
1588,2,"ЗАО «Игнатьев, Терентьева и Зиновьев»",,2021-12-27,7184025728,+7 (277) 958-4636
1589,2,Орехов Лимитед,,2021-04-16,1560399372,+7 (322) 643-9592
1590,2,"ОАО «Мамонтов, Жданова и Кузнецова»",,2022-06-12,3801369444,88321782077
1591,2,Roust,,2023-10-21,3082742260,8 331 520 5936
1592,2,ООО «Логинова-Иванова»,,2021-03-07,5344750177,+7 283 495 23 62
1593,2,Суханова Инкорпорэйтед,,2024-06-22,6204139097,8 (380) 607-13-79
1594,2,"АО «Николаева, Котова и Колесников»",,2022-05-15,3396593789,8 277 977 1479
1595,2,Корпорация Электросевкавмонтаж,,2022-11-10,2833315383,+7 (259) 029-6421
1596,2,ООО «Боброва»,,2023-06-07,9004014579,8 (657) 310-18-91
1597,2,АО «Назарова»,,2020-12-26,5003612233,+7 023 358 0713
1598,2,Сургутнефтегаз,,2020-12-09,3038727841,+7 442 466 5231
1599,2,Порше Руссланд (Porsche),,2021-06-03,1425391779,8 (547) 298-4733
1600,2,НПО «Анисимова-Коновалова»,,2020-02-26,2170522872,+7 233 804 70 46
1601,2,АО «Белозеров Никонов»,,2022-02-14,6920443614,+7 695 370 7658
1602,2,АО «Мамонтов»,,2021-01-24,8165923559,8 312 720 60 16
1603,2,"ЗАО «Евсеев, Щербакова и Молчанов»",,2021-12-07,8053235233,+7 (888) 719-26-16
1604,2,Астон,,2023-10-11,8340746369,8 887 224 1692
1605,2,ИП «Аксенов»,,2020-12-18,2183690850,+76148657672
1606,2,РАО «Артемьев-Гусев»,,2020-10-11,7712833630,+70565074604
1607,2,"ОАО «Евсеева, Жукова и Федосеева»",,2020-07-03,5596509700,+7 085 815 5991
1608,2,ОАО «Воронова Ильин»,,2022-03-22,5316562904,80757862647
1609,2,ОАО «Комарова»,,2023-01-11,7049777009,8 574 387 8211
1610,2,НПО «Маркова»,,2021-08-15,4670507971,+7 661 582 18 55
1611,2,ОАО «Лапин Алексеев»,,2020-09-14,7851905257,+7 (533) 250-9239
1612,2,Красильникова Лимитед,,2023-05-20,5646793025,8 438 011 03 07
1613,2,Никонова Групп,,2023-06-26,3823964373,+72758772271
1614,2,Трофимова Лимитед,,2022-10-09,0754084490,8 (209) 223-33-26
1615,2,"ИП «Копылова, Моисеев и Гуляев»",,2020-10-13,4931309462,+73305873037
1616,2,"РАО «Селезнева, Григорьева и Андреев»",,2021-01-06,8730460728,+7 (112) 965-6770
1617,2,Белгранкорм-холдинг,,2022-06-04,5885303507,+7 759 131 0977
1618,2,Орехов Лтд,,2022-04-06,1296331610,+7 (441) 021-57-30
1619,2,НПО «Михеев Белозерова»,,2023-03-24,0441736411,+7 423 725 96 95
1620,2,ИП «Орехов»,,2020-04-13,0546084820,+79048174392
1621,2,ЗАО «Наумова Исаков»,,2023-12-25,2794709600,+7 756 023 37 28
1622,2,НПО «Горбунова-Ильин»,,2023-08-28,0714785361,+74419930547
1623,2,"ООО «Давыдова, Моисеев и Котова»",,2024-01-24,3462233615,8 825 127 7488
1624,2,АО «Горбачева»,,2023-11-20,4478284046,8 102 838 5439
1625,2,Росморпорт,,2020-09-08,1261347094,8 (305) 930-42-61
1626,2,АБ Инбев Эфес (Anheuser-Busch Inbev),,2022-06-10,4426197635,+7 330 819 29 52
1627,2,НПО «Корнилов-Борисова»,,2021-07-11,5428119391,84835715772
1628,2,Носкова Лтд,,2022-08-06,5517356683,+7 039 989 2450
1629,2,АО «Носкова»,,2022-11-01,5471011644,8 (483) 342-1597
1630,2,"ОАО «Носкова, Щукина и Колобов»",,2021-10-19,0536482740,8 (541) 491-58-00
1631,2,Красильникова и партнеры,,2024-01-11,3976607925,8 149 803 6681
1632,2,ОАО «Кулакова-Евдокимов»,,2021-01-18,7930847801,8 628 426 3578
1633,2,"НПО «Веселова, Кириллова и Давыдов»",,2022-09-11,7718578633,+7 (621) 951-44-23
1634,2,"АО «Соколова, Зиновьева и Турова»",,2024-02-23,4034902420,+74828318455
1635,2,ООО «Гущин Поляков»,,2024-10-27,5956124715,+7 538 778 1581
1636,2,Прохорова Инк,,2024-04-28,4744231456,8 (892) 028-6911
1637,2,"АО «Гришин, Суворова и Смирнова»",,2021-10-17,1586204081,8 122 867 1857
1638,2,ТМК,,2024-03-28,3428103302,8 306 630 80 04
1639,2,ЗАО «Панфилова Щукин»,,2022-07-15,5954246443,+7 084 597 15 76
1640,2,Гленкор Агро Мзк (Firada),,2024-05-21,3057081560,84828107381
1641,2,ОАО «Дроздова-Фокина»,,2021-02-06,4050277647,+7 487 579 5369
1642,2,Объединенная двигателестроительная корпорация,,2023-12-29,8409966856,+7 (965) 272-21-03
1643,2,"ИП «Романова, Константинова и Беляков»",,2021-12-25,7498847310,8 (510) 901-8905
1644,2,"АО «Турова, Зимин и Власова»",,2020-10-22,2459218929,82170609997
1645,2,Сибтрейд,,2021-11-27,5806170751,8 488 300 2267
1646,2,Ефимова Лимитед,,2022-02-18,2124576256,+7 046 326 47 84
1647,2,АО «Романов»,,2020-06-24,6059297440,8 002 438 7495
1648,2,"НПО «Зыков, Блохина и Бобылева»",,2023-11-26,6626423821,+74395218070
1649,2,РАО «Полякова Тарасов»,,2020-10-24,7022564765,86783709517
1650,2,РАО «Захарова-Красильников»,,2024-11-12,5186502620,8 642 150 68 48
1651,2,"АО «Григорьев, Васильев и Кулакова»",,2024-02-05,4317235859,8 692 574 3981
1652,2,Зыков Инк,,2023-08-25,8996917709,86285616823
1653,2,"ОАО «Никитина, Зуева и Молчанов»",,2020-11-15,2249439181,+71020613663
1654,2,НПО «Фадеева Яковлева»,,2020-01-08,4359767911,+7 859 226 4565
1655,2,"АО «Виноградов, Якушева и Харитонов»",,2024-01-15,2828956060,+7 057 880 0054
1656,2,ЗАО «Воронцова»,,2022-06-25,2199150747,+7 460 037 18 18
1657,2,"ИП «Мясников, Воронцова и Князев»",,2023-08-17,6360643939,8 (299) 125-20-76
